Taxa	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
OTU_399	0.000248849	0	0.000407387	0	0	0.000561552	0	0	0	0.000761276	0	0	0	0	0	0.000128041	6.72E-05	0.001433007	0	0	0	0
OTU_821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_336	0	0	0	0	0	0	0	0	0	6.34E-05	6.08E-05	0	0	0	0	0	0	0.000656795	0	0	0	0
OTU_650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268799	0.000179126	0	0	0.000660004	0
OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_856	0	0	6.79E-05	0	0	6.24E-05	0	0	0	0.001015035	0	0	0	0	0	0	0	0	0	0	0.000848576	6.08E-05
OTU_790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_746	0.000373274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_722	0	0	0	0	0	0	0	0	0	0.000253759	0	0	0	0	0	0	0	0	0	0	0	0
OTU_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	9.43E-05	0
OTU_1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	0	0
OTU_349	0	0	0	0	0	0	0	0.000179651	0	0.001078475	0	0	0	0	0	0.000960307	0	0	0	0	0	0
OTU_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_442	0	0	0	0	0	0	0	0	0	0.000190319	0	0	0	0	0	0	0	0	0	0	0	0
OTU_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119417	0	0	9.43E-05	0
OTU_751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_371	0	0	0	0	0	0	0	0	0	0.000444078	0	0	0	0	0	0	0	0	0	0	0	0
OTU_617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0	0	0	0	0	0	0
OTU_426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_887	0	0	0	0	0	0	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243132	0	0	0
OTU_641	0	0	0	0	0	0	0	0	0	0	0.000973118	0	0	0	0	0	0	0	0	0	0	0
OTU_467	0	0	0	0	0	0	0	0	0	0	0.002858533	0	0	0	0	0	0	0	0	0	0	0
OTU_843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_101	0	0	0	0	0	0	0	0	0	0	0.029558448	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_528	0	0	0	0	0	0	0	0	0	0.000126879	0	0	0	0	0	0	0	0	0	0	0	0
OTU_264	0	0	0	0	0	0	0	0	0	0	0.006325265	0	0	0	0	0	0	0	0	0	0	0
OTU_631	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_942	0	0	0	0	0	0	0	0	0	0	0.004622309	0	0	0	0	0	0	0	0	0	0	0
OTU_670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_290	0	0	0	0	0	0	0	0	0	0	0.010947573	0	0	0	0	0	0	0	0	0	0	0
OTU_313	0	0	0	0	0	0	0	0	0	0	0.002980173	0	0	0	0	0	0	0	0	0	0	0
OTU_347	0	0	0	0	0	0	0	0	0	0.000380638	0.00018246	0	0	0	0	0.000576184	0	0	0	0	0	0
OTU_516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_343	0	0	0	0	0	0	0	0	0	0	0.000973118	0	0	0	0	0	0	0	0	0	0	0
OTU_886	0	0	0	0	0	0	0	0	0	0	0.000364919	0	0	0	0	0	0	0	0	0	0	0
OTU_614	0	0	0	0	0	0	0	0	0	0	0.000608199	0	0	0	0	0	0	0	0	0	0	0
OTU_493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000546847
OTU_425	0	0	0	0	0	0	0.000119567	0.002155818	0	0	0	0	0	0	0	0	0	0.000238834	0	0	0	0
OTU_175	0	0	0	0	0	0	0	0.000538954	0	0	0	0	0.00177569	0	0.001726293	0	0.000403199	0	0	0.00110613	0	0
OTU_929	0	0	0	0	0	0	0	0.000119768	0	0	0	0	0	0	0.001071492	0	0	0	0	0	0	0
OTU_764	0	0	0.000271592	0	0	0	0	0.000359303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_663	0	0	0	0	0	0	0	0.000359303	0	0	0.00012164	0	0	0	0	0	0	0	0	0	0	0.000182282
OTU_928	0	0	0	0	0	0	0	0.000179651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_468	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0.000128041	0	0	0	0	0	0
OTU_671	0	0	0	0	0	0	0	5.99E-05	0	0	0.00018246	0	0	0	0	0.000192061	0	0	0	0	0	0.000607607
OTU_348	0	0	0	0	0	0	0	0.000119768	0	0	0	0	0	0	0	0	0	0.001074755	0	0	0	0
OTU_684	0	0	0	0	0	0	0	0.000179651	0	0	0	0	0	0	0.000119055	0	0	0	0.000182349	0.00023287	0	0
OTU_249	0	0	0	0	0	0	0	5.99E-05	0	0	0.000547379	0	0	0	0	0	0	0	0	0	0	0
OTU_721	0	0	0	0	0	0	0	0.000119768	0	0.000380638	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1057	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335999	0	0	0	0	0
OTU_811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001142396	0.003224266	0	0	0	0
OTU_842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_533	0.000746547	0	0	0	0	0	0	0	0	0	0.000243279	0	0	0	0	0	0	0	0	0	0	0
OTU_195	0	0	0.001765345	0	0	0	0	0	0	0	0	0	0	0	0	0.000384123	0	0	0	0.00023287	0	0
OTU_727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_575	0	0	0	0	0	0	0	0	0	0	0	0	0.001088326	0	0	0	0	0	0	0	0	0
OTU_646	0	0	0	0	0	0	0.000179351	0	0	0	0.00018246	0	0	0	0	0	0	0	0	0	0	0
OTU_709	0	0	0	0.000293582	0	0	0	0	0	0	0.000364919	0	0	0	0	0.000448143	0	0	0	0	0	0
OTU_1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_540	0	0	0.000339489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_535	0	0	6.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_593	0	0	0	0	0	0	0	0	0	0.000126879	0	0	0	0	0	0	0	5.97E-05	0	0	0	0
OTU_994	0	0	0	0.000293582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_381	0	0	0	5.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001344	0.001612133	0	0	0	0
OTU_710	0	0	0	0.000234866	0	0	0.000119567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_526	0	0	0	0.001115613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1058	0	0	0	5.87E-05	0	0	0	0	0	0	0	0	5.73E-05	0	0	0	0	0	0	0	0	0
OTU_549	0	0	0	0.000234866	0	0	0	0	0	0.000253759	0	0	0	0	0	0.000128041	0	0	0	0	0	0
OTU_783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0.000291087	0	0
OTU_500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_714	6.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116435	0	0
OTU_958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_267	0	0	0	0.000176149	0	0.000187184	0	0	0	0	0.000790658	0	0	0	0	0	0	0.000119417	0	0	0.000565718	0
OTU_418	0	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0.000192061	0	0	0	0	0	0
OTU_757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128041	0	0	0	0	0	0
OTU_604	0	0	0	0	0	0	0.000179351	0	0	0	0	0	0	0	0.000357164	0	0	0	0	0	0	0
OTU_440	0	0	0	0	0	0	0	0	0	0	0	0	0.000171841	0	0.000178582	0	0	0	0	0	0	0
OTU_962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_645	0	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_756	0	0	0	0	0	0	0	0	0	6.34E-05	0	0	0	0	0.000357164	0	0	0	0	0	0	0
OTU_782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_571	0	0	0.000271592	0	0	0	0	0	0	0	0	0	0	0	0.000178582	0	0	0	0	0	0	0
OTU_1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_410	0	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0.000297637	0.000192061	0	0.000119417	0	0	0	0
OTU_430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119417	0.000364697	0	0	0
OTU_1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_435	0	0	0	0	0	0	0	0	0	0	0.00012164	0	0	0	0	0.000192061	0	0	0	0	0	0.000182282
OTU_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_777	0	0	0.000882672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_702	0	0	0	0	0	0	0	0	0	0	0.000669018	0	0	0	0	0	0	0	0	0	0	0
OTU_1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_476	0	0	0	0	0	0	0	0	0	0	0.000304099	0	0	0	0	0	0	0	0	0	0	0
OTU_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.08E-05
OTU_1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_534	0	0	0	0	0	0	0	0	0	0	0.001155577	0	0	0	0	0	0	0	0	0.000116435	0	0
OTU_1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192061	0	0	0	0	0	0
OTU_635	0	0	0	0	0	0	0	0	0	0	0.000608199	0	0	0	0	0	0	0	0	0	0	0
OTU_352	0	0	0	0	0	0	0	0	0	0	0.00018246	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_825	0.000248849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_892	0	0	0	0	0	0	0	0	0	0.000317199	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_688	0	0	0	0	0	0	0	0	0	0	0.000243279	0	0.000114561	0	0	0	0	0	0	0	0	6.08E-05
OTU_908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768246	0	0	0	0	0	0
OTU_529	0.000311061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0
OTU_502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192061	0	0	0	0.000116435	0	0
OTU_1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0
OTU_1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320102	0	0	0	0	0	0
OTU_1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_758	0	0	0	0	0	0	0	0	0	0	0.00012164	0	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178582	0	0	0	0	0	0.000660004	0
OTU_576	0	0	0	0.000587165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_658	0	0	0	0.000704597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_776	0	0	0	0.000293582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_512	0	0	0	0.000352299	0	0	0	0	0	0	0.000304099	0	0	0	0	0	0	0	0	0	0	0
OTU_623	0	0	0	0.000234866	0	0	0	0	0	0	0	0	0	0	0.000416691	0	0	0	0	0	0	0
OTU_705	0	0	0	0	0	0	0	0	0.000391875	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_840	0.000373274	0	0	0	0	0	0	0	0.000718438	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_524	0	0	0	0	0	0	5.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001571869	0	0
OTU_914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377145	0
OTU_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128041	0	0	0	0	0	0
OTU_1132	0	0	0	0	0	0	0	0	0	0	0	0	5.73E-05	0	0	0	0	0	0	0	0	0
OTU_61	0.000684335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149676894	0	0
OTU_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_834	0	0	0	0	0	0	0	0	0	0	0.000425739	0	0	0	0	0	0	0	0	0	0	0
OTU_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_739	0	0	0.00448126	0	0	0.001310289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023287	0	0
OTU_499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597086	0	0	0	0
OTU_1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192061	0	0	0	0	0	0
OTU_447	0	0	0.00129006	0	0	0	0	0	0	0	0	0	0	0	0.000238109	0	0	0	0	0	0	0
OTU_1128	0	0	0	0	0	0	0	0	0	0	0.00018246	0	0	0	0	0	0	0	0	0	0	0
OTU_1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0.005647086	0	0
OTU_829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_1161	0	0	0.000135796	0	0	0.001185499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001746522	0	0
OTU_557	0	0	0	0	0	0	0	0	0	0	0.000486559	0	0	0	0	0	0	0	0	0	0	0
OTU_328	0	0	0.0031912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_596	0	0	0.000543183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_538	0	0	0.000543183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_909	0	0	0.000407387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1116	0	0	0.000135796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_839	0	0	0.000271592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_960	0	0	0.000203694	0	0	0	0	0	0	0	0.00012164	0	0	0	0	0	0	0	0	0	0	0
OTU_977	0	0	0.000339489	0	0	6.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1050	0	0	0.000135796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_342	0	0	0	0	0	6.24E-05	0	0	0	0	0	0	0	0	0	0	0	0.001671841	0	0	0	0
OTU_385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011941724	0	0	0	0
OTU_1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238834	0	0	0	0
OTU_798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298543	0	0	0	0
OTU_659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001970385	0	0	0	0
OTU_888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001862956	0	0
OTU_1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_268	0	0	0	0	0	0	0	0	0	0	0.004622309	0	0	0	0	0	0	0	0	0	0	0
OTU_872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_406	0	0	0	0	0	0	0	0	0	0	0.001702956	0	0	0	0	0	0	0	0	0	0	0
OTU_577	0	0	0	0	0	0	0	0	0	0	0.000729838	0	0	0	0	0	0	0	0	0.000174652	0	0
OTU_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_185	0	0	0	0	0	0	0	0	0	0	0.003284272	0	0	0	0	0	0	0	0	0	0	0
OTU_1093	0	0	0	0	0	0	0	0	0	0	0.00018246	0	0	0	0	0	0	0	0	0	0	0
OTU_693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_602	0	0	0	0	0	0	0	0	0	0	0.000304099	0	0	0	0	0	0	0	0	0	0	0
OTU_460	0	0	0	0	0	0	0	0	0	0	0.000729838	0	0	0	0	0	0	0	0	0	0	0
OTU_150	0	0	0	0	0	6.24E-05	0	0	0	0	0.008697239	0	0	0	0	0	0	0	0	0	0	0
OTU_552	0	0	0	0	0	0	0	0	0	0	0.001277217	0	0	0	0	0	0	0	0	0	0	0
OTU_660	0	0	0	0	0	0	0	0	0	0	0.00018246	0	0	0	0	0	0	0	0	0	0	0
OTU_771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
