prot	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
prot_000000001629	0.00036561	0.00071863	0	0.000853133	0.000576403	0.000648317	0	0	5.43785E-05	0.000492689	0.00154032	0.000767962	0.000763564	0.00080991	0.000631351	0	0.000691942	0.000339821	0.000239923	0	0.000465341	0.000499086
prot_000000001630	0.000149913	0.000474038	0.000238105	0.000403011	0.000375064	0.000317154	0	0	0.000336934	0.000448933	0	0.00043331	0.000225385	0.000114268	0	0	0.000222526	0.000619283	0.000590261	0	0.000505872	7.88224E-05
prot_000000001631	0	0	0.000211861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001632	0.000552894	0.00067061	0	0.000750207	0.000582966	0.000544122	0	0	8.64005E-05	0.001390798	0	0.000804094	0.000721685	0.001137867	0	0	0.000590903	0.00053171	0.001233602	0	0.000347378	0.000577922
prot_000000001633	0.001395937	0.000957816	0.000604679	0.0006771	0.000822043	0.000451526	0	0	0.000503328	0.001368101	0	0.000694996	0.000797699	0.00050783	0	0	0.00054816	0.000935753	0.000999329	0	0.000398661	0.000333621
prot_000000001634	0	0.000401468	0	0.000587943	0.000338442	0.000441264	0	0	0	0.000439447	0.003205689	0.000726414	0.000425486	0.000572584	0	0	8.29806E-05	0.000851563	0.000802485	0	0.00015092	0.000698087
prot_000000001635	0.00025277	0	0	0.000377512	0.000296223	0.000645841	0	0	0.000167091	0.00015139	0	0	0	0	0	0	0.000375204	0.000417672	0	0	0.000463205	0.000177205
prot_000000001636	0.000946708	0.000430868	0.001640345	0.000402449	0.000415185	0.000376733	0	0	0.000403136	0	0	0.000338447	0.000423113	0.000246003	0	0	0.000383254	0.000319975	0.000564778	0	0.000330524	0.000135755
prot_000000001637	0	0.000113537	0	0.000371657	0.000156434	4.23399E-05	0	0.001064725	7.5091E-05	0	0	0.00017281	0	0	0	0	0	0	0	0	0.00041149	0
prot_000000001638	0	0.000575456	0	0	0	0.000779333	0	0	0	0.000763186	0	0.00056604	0.000501932	0.00049778	0	0.004346919	0.000881425	0.00074221	0	0	0	0
prot_000000001639	0.00056475	0.000702726	0.000854662	0.000426068	0.000544166	0.000622818	0.000129634	0	4.0652E-05	0.000920806	0.000287876	0.000425982	0.000323601	0.000673828	0.000402258	0	0.000684634	0.00030231	0.000900951	0	0.000684217	0.000377236
prot_000000001640	0.001176928	0	0	0	7.75707E-05	0.000206382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001641	0.000305319	0.000591507	0.000363702	0.00043859	0.000456205	0.000482392	0	0	0.000844649	0.00054859	0.000857543	0.000579198	0.000596737	0.000261814	0	0	0.000663494	0.000378378	0.000100179	0	0.000532326	0.000401333
prot_000000001642	0	4.2345E-05	0	0	0.000447458	0.000437362	0.002037294	0.002331479	0.001814259	0.000587066	0	0.000144144	0.000675923	0	0	0	0.000290995	0	0	0	0.00064151	0.000166639
prot_000000001643	0	0.000547598	0	0.000735224	9.63927E-05	0	0	0	0	0	0.001413302	7.65491E-05	0.000368802	0.001002497	0	0	0	0.000533176	0.001485936	0	0.000395188	0
prot_000000001644	0	0.001025066	0	0	0	0	0	0	0.000420641	0	0	0	0	0.001031982	0	0	0	0	0.000296155	0	0	0
prot_000000001645	0.000820568	0.000511177	0	0.00054383	0.00060755	0.000514897	0	0	0.000305345	0.00078756	0.000547762	0.000503105	0.000730455	0.000628805	0	0	0.000418601	0.000543806	0.000558636	0	0.000172311	0.000429138
prot_000000001646	0.000849506	0.000850131	0.000753901	0.000579067	0.000539285	0.00043909	0	0	0.000336934	0.000572389	0.002385987	0.000894453	0.000917813	0.000485639	0	0	0.001134881	0.001171218	0.000418102	0	0.000624222	0.000781656
prot_000000001647	0	0.00054731	0	0.000648325	0.000463362	0.000608485	0	0	0	0.000865906	0	0.000476537	0.000793855	0.000505086	0	0	0.00057228	0.001281078	0.000474376	0	0.000599266	0.000506778
prot_000000001648	0	0.000458177	0	0.000669238	0.00060217	0.000383042	0	0	0	0	0	0.00048373	0.000847165	0.00100121	0	0	0.001868496	0.000325405	0.000120616	0	0.000511417	0.000793837
prot_000000001649	0.000312927	0.000699065	0.000902092	0.000749198	0.000602563	0.000646979	0	0	0.000310286	0.00084339	0	0.000618148	0.000881185	0.000805013	0	0	0.001045124	0.000484758	0.000513379	0	0.000645124	0.0002468
prot_000000001650	0.000592273	0.000722751	0.001528644	0.000737831	0.000588837	0.00057738	6.24244E-05	0	0.000254485	0.000886819	0.000512914	0.00043346	0.000627988	0.000451448	0.00038741	0	0.000307703	0.000489331	0.000378949	0	0.000697725	0.000493067
prot_000000001651	0.000931538	0	0	0.000970527	0	0	0	0	0.000874485	0	0	0	0	0	0	0	0	0	0	0	0.000922071	0
prot_000000001652	0.001270133	0.000545892	0	0.00042251	0.00030821	0.000347437	0	0	0.000103019	0.000466696	0	0.000575319	0.000497112	0.000296973	0	0	0.000231331	0	0	0	0.000305987	0.000136569
prot_000000001653	0.000285972	0.000429847	0.000340656	0.000605731	0.000237344	0.000205219	9.04227E-05	0	0.000226846	0	0	0.000195769	0.000427577	0.000490447	0	0	0.000382039	8.86003E-05	0.000422241	0	0.000364962	0.000112771
prot_000000001654	0.000997348	0.000746229	0.000475224	0.000566525	0.000216288	0.0003	0	0	0	0.000716804	0	0.000594453	0.000659459	0.000570156	0	0	0.000888259	0.000739127	0.000261795	0	0.000704952	0.000314636
prot_000000001655	0	0.00051882	0.000431697	0.000669323	0.000137534	0.000607599	0	0	0	0.000325575	0.000508931	0.000451796	0.000599329	0.000561958	0.000711143	0	0.00064552	0	0.000118908	0	0.000700508	0.000190545
prot_000000001656	0.000275044	0.000696608	0.000507966	0.000397871	0.000554111	0.000388125	0	0	0.00016913	0.001149285	0.00039923	0.000507831	0.000604882	0.000243775	0	0	0.00050258	0.00061654	0.00032647	0	0.000390715	0.000336314
prot_000000001657	0	0.000549721	0.001404336	0.000599981	0.000478087	0.00042371	0.000372763	0	0	0	0	0.000620977	0.000430696	0.000168487	0	0	0.00026249	0	0.000580223	0	0.000575196	0.000464891
prot_000000001658	0.00042019	0.000802649	0.000539041	0.000950108	0.000820184	0.000804592	0	0	0.000264344	0.001103442	0.000907828	0.000864573	0.000997841	0.000997798	0	0.00048645	0.000806033	0.000801131	0.000996906	0	0.000685388	0.000866729
prot_000000001659	0.000579209	0.001175005	0.000459976	0.001012964	0.000979123	0.000925894	0.004639605	0.001980815	0.001925883	0.00138761	0	0.001316413	0.001309109	0.001502169	0	0	0.001203662	0.001196341	0.001393672	0	0.001125092	0.001396829
prot_000000001660	0	0.000220117	0	0.000168801	8.08302E-05	0.0001291	0	0	0	0	0	0.000315146	0.000556503	0	0	0	0	0	0	0	0.000275289	0
prot_000000001661	0	0.000593599	0.001032876	0.000628837	0.000687013	0.000610253	0	0	0	0.000865521	0	0.000479403	0.00054874	0.000490725	0	0.00217491	0.000943842	0.000119395	0.001040317	0	0.000605116	0
prot_000000001662	0.000749738	0.001031945	0.000235337	0.000864759	0.000770146	0.000877704	0	0	0.000576313	0.000697516	0.002774403	0.000706573	0.00095937	0.00089222	0	0	0.000778581	0.000455389	0.000777863	0	0.001402998	0.001180014
prot_000000001663	0.000266778	0.000563415	0.00062499	0.00047885	0.000482603	0.000587482	0	0	0.000211621	0.00031956	0	0.00043831	0.000477425	0.000352806	0.000698006	0.001338337	0.000316798	0.000330614	0.000583557	0	0.000244438	0.000187025
prot_000000001664	0	0.000116612	0	0	0.000245993	0	0	0	0	0.000209092	0	0.00044072	8.74781E-06	3.32629E-05	0	0	0	0	0	0	0	0.000489491
prot_000000001665	0.000796412	0.001230788	0.001821507	0.001081937	0.000776631	0.000791127	0	0	0.000315875	0.000953982	0.001491242	0.001111807	0.000925157	0.001478163	0	0.00399533	0	0.000657988	0.000871045	0	0.0011467	0.000836092
prot_000000001666	0.001290389	0.000401136	0.000768568	0.000345203	0.00043336	0.000557878	0	0	0.000639748	0.001255875	0.001697373	0.000457877	0.000388004	0.00027663	0	0	0.000472149	0.00039979	0.000458677	0	0.000506712	0.000310966
prot_000000001667	0.000346045	0.000199735	0.00027481	0.00067857	0.000235931	0.000162612	0	0	0	0	0	7.01904E-05	0.000509332	0.000255852	0.001810802	0.00173599	0.000102732	0.000142949	0.00098403	0	0.001313559	0.000788434
prot_000000001668	0.000263854	0.000152765	0	0.000721952	0.00060005	0.000336192	0	0	0.000244185	0.0007696	0.000494053	0.000133798	0.000831855	0	0.001380709	0	0.000156662	0.000762977	0.001269752	0	0.000414442	0.000647413
prot_000000001669	0	0	0	0	0	0	0	0	0	0	0	0	0.000110027	0	0	0	0	0	0	0	0	0
prot_000000001670	0	0.000779235	0.00430078	0	0.003739831	0.003201733	0	0.01229185	0.013756259	0	0	0.001165867	0	0.000831936	0	0	0	0	0	0	0	0.00787067
prot_000000001671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001672	0.000418462	0.000676828	0	0.0004253	0.00048576	0.000468937	5.88068E-05	0	0.00027662	0.001078534	0.000522367	0.000544359	0.000593272	0.000528417	0.000729918	0.000699762	0.000331281	0.000791144	0.000640748	0	0.000474344	0.000384795
prot_000000001673	0.000299618	0.000644913	0.000624595	0.000573047	0.000777454	0.000624361	4.73688E-05	0.000296944	0.000609032	0.000336467	0.000210383	0.000680795	0.00046048	0.000321156	0.000293974	0	0.000200135	0.000324898	0.000737316	0	0.00060298	0.000846755
prot_000000001674	0.000119947	0.000731909	0.001134491	0.000501977	0.000497524	7.92417E-05	0	0	0	0.001239226	0.001347567	0.000688648	0.000933943	0.000617132	0.000941497	0	0.000947557	0.000743242	0.000931167	0	0.000565211	0.000126133
prot_000000001675	0.000227248	0.000455437	0.000135351	0.000861415	0.000518875	0.00051906	0	0	0.000270395	0	0.001914797	0.000610689	0.00061993	0.000324778	0.000891866	0.001710039	0.000556577	0.000422437	0.000186408	0	0.000489906	0.000507211
prot_000000001676	0	0	0.000212647	0	0	0	0.018348929	0	0	0	0	0	0.000791725	0	0	0	0	0	0.000760852	0	0	0
prot_000000001677	0	0.000682362	0.00235499	0.000594162	0.000305964	0.000601005	0	0	0.000118172	0	0	0.000549773	0.000645038	0.000601155	0	0	0.001198787	0.000712415	1.61016E-05	0	0.000809349	0.000694817
prot_000000001678	0	0.000506033	0	0	0.000271529	0.000123595	0	0	7.97754E-05	0	0	0.000336887	0.000777159	0.00029206	0	0	0	0.000353957	0.000131991	0	0.000554458	0.000189302
prot_000000001679	0.000936608	0.000905773	0.000425031	0.000851925	0.000738584	0.000710672	0	0	0.000406859	0.000721232	0.000501072	0.00094799	0.000700915	0.000764903	0.001400324	0	0.000635552	0.000773816	0.001283986	0	0.000735577	0.000609709
prot_000000001680	0.000502142	0.000642329	0.000239265	0.000711295	0.000493082	0.000510206	0	0	0.000438154	0.000902236	0	0.000426864	0.00046761	0.001317033	0.001576582	0	0.000357774	0.000995675	0.000587203	0	0.000394364	0.00026402
prot_000000001681	0.000351092	0.000733349	0	0.000526758	0.000760587	0.000550323	0	0	9.28343E-05	0.000210278	0.003287016	0.000605321	0.000613181	0.000468323	0	0	0.00041692	0.000145035	0.000383994	0	0.000367647	0.000671945
prot_000000001682	0.000587618	0.000285814	0	8.30194E-05	0.000238013	0.000305458	0	0	5.47161E-05	0.00121113	0	0.000522542	0.000486093	0.000144752	0	0	0.000377928	0.000618938	0.000527708	0	0.000346291	0.000241936
prot_000000001683	0	0.00057289	0.001168514	0.000711193	0.000478603	0.00038843	0	0	0	0.001271957	0.00183676	0.000561178	0.000449071	0.000529621	0	0.001623943	0.000339751	0.000798961	0.000494948	0	0.000427996	0.000509176
prot_000000001684	0	0.000696401	0	0.000505918	0.000396969	3.72454E-05	0	0	0.000231585	0.000349708	0.00091838	0.000384912	0.00101479	0.000556325	0	0	0.000135207	0.000945516	0.000880004	0	0.000452453	0.000204669
prot_000000001685	0	0.000714316	0.000122655	0.001363425	0.000983094	0.000899259	6.51143E-05	0	0.000778551	0.001541719	0	0.000361474	0.000966326	0.00030186	0	0	0.001162164	0.001616316	0.000260313	0	0.000995267	0.000746829
prot_000000001686	0.00094544	0.000472436	0	0	0.0004204	0.000194561	0	0	0.000328111	0	0.000663859	1.5821E-05	0.000701289	0.000552643	0	0	0.000105254	0.000292918	0	0	0	0.000190141
prot_000000001687	0.001092556	0.000597174	0.007572213	0.000765295	0.00065457	0.00048525	0	0.000708744	0.000925757	0.001070769	0.000881535	0.000639596	0.000731699	0.000567803	0	0	0.000789942	0.000800084	0.001003751	0	0.000468029	0.000835568
prot_000000001688	0.000608303	0.000373937	0.000640315	0	0.000292689	0.000542577	0	0	0	0	0	0.000403139	0.000484885	0.000460935	0.000703202	0.0026966	0.001117046	0.000444101	0	0	0	0.000329731
prot_000000001689	0	0	0	0	0	0	6.53736E-05	0	0	0	0	0	0	0	0	0	0	0.000419567	0	0	0	0
prot_000000001690	0.000358649	0.000391338	0.00071205	0.000652584	0.000473278	0.000430363	0	0	0.00016572	0.000751814	0	0.000399472	0.000646509	0.000444231	0	0	0.00031942	0.000444468	0.000624476	0	0.000586108	0.000618835
prot_000000001691	0	0	0	0	3.97488E-05	0	0.000764242	0	0.00011983	0	0.005091436	0	0	0	0	0	0	0.00037442	0.001233196	0.010141574	0	0.000595703
prot_000000001692	0	1.94118E-05	0.000346139	0.000261975	0.000117103	0.000124484	0.002570753	0.000575963	0.00051862	0.000261049	0.000816132	0.000331533	0.000474651	0	0.001140405	0	0.000517585	0	9.53417E-05	0	0.000285259	0.000228408
prot_000000001693	0	0.000154647	0.000961351	0.001197068	0.000421035	0.00029613	0	0	0	0	0	7.43089E-05	0.000589099	0.000230678	0	0	0	0	0	0	0	0.001557728
prot_000000001694	0.000313948	0.000324665	0	0.000299798	0.000280619	0.000388246	0	0	0.000249038	0	0	0.000471869	0.000424801	0.000179475	0	0.004724912	0.000559217	0.000778142	0.000206021	0	0.000739689	0
prot_000000001695	0.000644714	0.000120596	0	0.000259493	0.000201194	0.000123127	0	0	0.000152402	0.000657975	0	0.000156926	0.000191338	0.000368565	0	0	0	0.000159797	0.000169232	0	0.000150381	0.000271187
prot_000000001696	0.000268431	0.000491978	0.000639521	0.000614482	0.000433783	0.000283687	0	0	7.98495E-05	0.001085199	0.001884841	0.000437758	0.000514552	0.000422	0.001580245	0	0.000478141	0.00116432	0.000924797	0	0.000736802	0.00063371
prot_000000001697	0.00098168	0.000897001	0.000259866	0.000726279	0.000323436	0.000272715	0	0	0.000173048	0	0.000612716	0.000844601	0.000831421	0.001056301	0.000856165	0	0.00058287	0.00189246	0.000332123	0	0.000685311	0.000684767
prot_000000001698	0.000725753	0.000727923	0.000250045	0.000644486	0.000452689	0.000395985	6.63713E-05	0	0.000270367	0.000556305	0.00029478	0.000534072	0.000491362	0.000479992	0.00082381	0	0.000654316	0.000702364	0.00072317	0	0.000491057	0.000634608
prot_000000001699	0.00061769	0.000396141	0.000588644	0.000532386	0.000570378	0.000629451	0	0	0.000318487	0.000662581	0	0.000601392	0.00076763	0.000388428	0.000969685	0.005577741	0.000550128	0.000838217	0.000364811	0	0.000509367	0.000324774
prot_000000001700	0.001006617	0.000563977	0.000319761	0.000615124	0.000379767	0.000359384	0	0	0.000372631	0.000964621	0.000376968	0.000425201	0.000625533	0.000524047	0	0	0.000418373	0.000415829	0.000396342	0	0.000784499	0.00038813
prot_000000001701	0	0.000659549	0	0.000759214	0.000148381	0	0	0	0	0	0	0.000247307	0.000760511	0.000559846	0.00051246	0	0	0.000566369	0.000599808	0	0.000689897	0
prot_000000001702	0.000761229	0.000663205	0.000259083	0.000579035	0.000649443	0.00068125	6.87703E-05	0	0.000388184	0.000586182	0.00061087	0.000640725	0.000811341	0.000465946	0	0.000818321	0.00062954	0.000673843	0.000892034	0	0.00057649	0.000597509
prot_000000001703	0	0.000544066	0.000564037	0.000665599	0.000428961	0.000411161	0	0	0	0	0	0.000502419	0.000774871	0.000947393	0	0	0.000105426	0	0.001025377	0	0.000298422	9.95833E-05
prot_000000001704	0	0.000349392	0.000117108	0	0.000152809	2.36343E-05	6.21695E-05	0	0.000154992	0.000264959	0	0	7.39008E-06	0.000168602	0	0	0.000569115	0.000852831	0.000483848	0	0	0.000439104
prot_000000001705	0.001338838	0.00041739	0.000425293	0	0.000436647	0.000518592	0	0	0	0	0	0.000365255	0.000795751	0.001168474	0	0.0013433	0.000635945	0.000553068	0.000175716	0	0.000140197	0.000563156
prot_000000001706	0.00078244	0.00084223	0.001065209	0.000430244	0.000701193	0.000628215	0	0	0.000288167	0.000602515	0	0.000604844	0.000602711	0.001138695	0	0	0.000746632	0.000623357	0.000912855	0	0.000790071	0.000675868
prot_000000001707	0.000451465	0.000432117	0.00015725	0.000405262	0.000395967	0.000443409	0	0	0.000207596	0.000592969	0.001442279	0.000510482	0.000406555	0.000490522	0	0	0.00041149	0.000490784	0.000242555	0	0.000388776	0.00045011
prot_000000001708	0.000157659	0.000715361	0.000751228	0.000582585	0.000286061	0.000495765	0	0	0.000312657	0	0	0.000414928	0.000793818	0.000938248	0	0	0.000547617	0.000586155	0.001228075	0	0.000866739	0.00091185
prot_000000001709	0.000225509	0.000161257	0.000214905	0.000164871	0.000134569	0.000120616	0	0	0.00015706	0.000397085	0.000253353	0.000147036	0.000149177	0.000253967	0	0.001357564	0.000160674	0.000391258	0.000264893	0	0.000123975	0.00047428
prot_000000001710	0	0.000309012	0	0	9.6966E-05	0.00030989	0	0	0.000496227	0	0	0.000540267	0	0	0	0	0.000237183	0.000886003	0.00034483	0	0.00028074	0
prot_000000001711	0.000428789	0.000992152	0.001225876	0.000960066	0.000705225	0.000740638	0	0	0.000204081	0.000308175	0	0.000963192	0.000683337	0.000816761	0	0	0.000534643	0.001020272	0.001012978	0	0.000572483	0.001217441
prot_000000001712	0.000821841	0.000694379	0	0.000423745	0.000610746	0.00077843	0	0	0.000141313	0.000708457	0.005337075	0.000983573	0.000859198	0.000573022	0	0	0.001311584	0.000353235	0.000586076	0	6.7156E-05	0.000444603
prot_000000001713	0.000894612	0.000697279	0.00015224	0.000738281	0.000539922	0.00050505	0	0	0.00042807	0.000229631	0	0.000647714	0.00063234	0.000657546	0.000501576	0	0.000626026	0.000542461	0.000545135	0	0.000802966	0.00019487
prot_000000001714	0.000321401	0.000496268	0.000255239	0.00059199	0.000485345	0.000222426	0	0	0.000297442	0.000741105	0.001203613	0.000485678	0.000316339	0.000612452	0.001681843	0	0.001033348	0.000896191	0.000347301	0	0.000462763	0.000217995
prot_000000001715	0.000423922	0.00073632	0	0.000723021	0.000768433	0.000603739	0	0	0.000252206	0.000380846	0.000793772	0.00067392	0.000509872	0.000363516	0	0	0.000188777	0.00052536	0.000324554	0	0.000499399	0.00029459
prot_000000001716	0	0	0	0	0	0	0	0	0	0	0	5.74118E-05	0.000113478	0	0	0	0	0	0	0	0	0
prot_000000001717	0.000805504	0.000612795	0	0.000580549	0.00044713	0.000467076	0	0	0.000294114	0	0	0.000367335	0.000638401	0.000435049	0	0	0.000625763	0.000459493	0	0	0.000509585	0.00053367
prot_000000001718	0	0.000436876	0.000973762	1.73343E-05	0.000406599	0.00056336	0	0	0	0.000940014	0	0.000414106	0.000511667	0.000233656	0	0.002050434	0.00012134	0	0.000607957	0	0.000267498	7.16342E-05
prot_000000001719	0	0	0	0	0	0	0	0	3.91075E-05	0	0	0	0.000263839	0	0	0	0	0	0	0	0	0
prot_000000001720	0	0	0	0.00080184	4.96444E-05	0.000452287	0	0	0	0.000705117	0	0.0001194	0.000295001	0.000112172	0	0	0	0	0.000257526	0	0.000462306	0.000103169
prot_000000001721	0.000617917	0.000481558	0.000630921	0.000612046	0.000407722	0.000481818	0	0	0.000350115	0.000158608	0	0.000581603	0.000317187	0.000403709	0	0	0.000393093	0.000546982	0.000579277	0	0.000344902	0.000324894
prot_000000001722	0.0004019	0.000462874	0.000319167	0.000461679	0.000358992	0.000307895	0	0	5.31343E-05	0.000479009	0	0.000385996	0.000422962	0.000229755	0.001051542	0.002016196	0.000575091	0.000166023	0.000330551	0	0.00042085	0.000205679
prot_000000001723	0	0.000577698	0.001036333	0.000381164	0.000141499	0.000271894	0	0	0.000258789	0.000390788	0	0.000231607	0.000453534	0.000373006	0	0	0.000774819	0.000269537	0.000428176	0	0.000501333	0.000228712
prot_000000001724	0.00056602	0.001046011	0.000385288	0.000695271	0.000749792	0.000610474	0	0	9.62129E-05	0.000726436	0.000908438	0.000922575	0.000908843	0.000858868	0.000634693	0	0.00115225	0.001402921	0.000781081	0	0.000662669	0.000425153
prot_000000001725	0.000739133	2.84802E-05	0	1.45811E-05	2.69655E-05	0.000340372	0.0002696	0	0.000169089	0	0.000299349	0.000291847	4.00592E-05	0.000152322	0	0	0.000474612	0	0.000139881	0	0.00031389	5.60386E-05
prot_000000001726	0.000133801	0.000483933	0.000318773	0.000451468	0.000408021	0.000454496	0	0	0.000353791	0.000560958	0.000250536	0.000498624	0.000406347	0.000509171	0	0.002684941	0.000357498	0.000442181	0.000543799	0	0.000315247	0.00068006
prot_000000001727	0	0.000171027	0	0.000434663	0	0.000169175	0	0	0.000260358	0	0	0.00031756	0.000290152	0	0	0	0	0	0.000430771	0	0.000255193	0.000345147
prot_000000001728	0.000754787	0.000463895	0.000599412	0.000512523	0.000575265	0.000669454	0	0	0.000399155	0.000904122	0	0.000723006	0.000485684	0.001438303	0	0	0.000649822	0.000935397	0.001485936	0	0.000869414	0.000396858
prot_000000001729	0	0.000482384	0	0	0.000732907	0.001288254	0.022551694	0	0	0.000831157	0.003097589	0	0.000462441	0.001710833	0.028261564	0	0.004870976	0	0.000901423	0.016484048	0.001034505	0
prot_000000001730	0	0	0.001178296	0	0	0	0	0	0	0	0	0	0.000217121	0	0	0	0	0	0	0	0	0
prot_000000001731	0	0	0.002507033	0	0	0	0	0	0.000772372	0.000343459	0	0	0	0	0	0	0	0	0	0	0.000112593	0
prot_000000001732	0	0	0	0	2.60988E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001733	0.000698787	0.000439685	0.000443951	0.000363282	0.000440379	0.00047885	0	0	0.000240201	0.000334817	0	0.000559303	0.000627689	0.000289221	0.00073133	0	0.000414903	0.000808264	0.000456729	0	0.000384161	0.000489885
prot_000000001734	0	0	0	0	0.000127582	0.004062683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001735	0.001198653	0.000216108	0	1.97574E-06	8.76919E-05	4.58287E-05	0	0	0.000446774	0	0	0.000188938	0.000141128	0.000206396	0	0	0	0	0	0	0	0
prot_000000001736	0.00064809	0.000524741	0.000386009	0.000506201	0.000529198	0.000553786	6.83074E-05	0	0.000421986	0.001153797	0.000910137	0.000561071	0.000594037	0.000758897	0	0	0.000288601	0.000602376	0.000666648	0	0.000636232	0.000415157
prot_000000001737	0	6.74663E-05	0	0	0.000167804	0.000228915	0.003337403	0.000979726	0.002021636	0	0	0.000384523	0.001716793	8.24761E-05	0	0	0.002934101	0.002851762	0.00018935	0	0.001267041	7.58564E-05
prot_000000001738	0.00046715	0.00059063	0.000476981	0.000430117	0.000539849	0.000418742	0	0	0.000185282	0.000839363	0	0.000425788	0.000349761	0.000684809	0	0.002008743	0.00029302	0.00050946	0.000626251	0	0.000395447	0.000317905
prot_000000001739	0.001304598	0.000545013	0	0.000767883	0.000496096	0.000495982	0	0	0.0001805	0.000545133	0	0.000461546	0.000612362	0.001040654	0.001190717	0.004566092	0.000135105	0.001503972	0.000298644	0	0.000536119	0.000558325
prot_000000001740	0.000789493	0.000293235	0.000515321	0.000491815	0.000595308	0.000654369	0	0.000657398	0.001027471	0.000194321	0	0.000455186	0.000232621	0.000226696	0	0.001085102	0.000545816	0.000848847	9.46278E-05	0	0.000254669	0.000540586
prot_000000001741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188125	0	0	0	0
prot_000000001742	0	0.000305736	0.003610232	0	0.002899539	0.000506111	0.010608719	0.002973411	0.001512643	0	0	0.000889614	0	0	0	0	0	0	0	0	0	0.000133684
prot_000000001743	0	0	0	0	0	0	6.11701E-05	0	0	0	0	0	0.000450747	0	0	0	0	0	0	0	0	0
prot_000000001744	0	0	0.001550383	0	0	3.53551E-06	0.008649091	0	0	0	0	0	0.000839021	0	0	0	0	0	0.000627294	0	0	0
prot_000000001745	0.001144411	0.000734452	0.000790568	0.000515488	0.001278806	0.000817916	0.000121123	0.002077428	0.000664707	0.001118462	0	0.000792464	0.000790086	0.000711164	0.001093722	0	0.000639688	0.000830775	0.00106773	0	0.000601692	0.000704941
prot_000000001746	0.000338675	0.000794256	0.000434971	0.000767068	0.000595125	0.000661016	0	0	0.000181033	0.000656089	0.001974246	0.001011684	0.000934497	0.00119663	0	0.001373868	0.001126847	0.000791914	0.000627804	0	0.000817664	0.000562052
prot_000000001747	0	0	0	0	0	0.003987693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001748	0.000767354	0.000512629	0.000182817	0.00069067	0.000352431	0.000169498	0	0	0.000486961	0.000551505	0.000862099	0.000326859	0.000357638	0.000438675	0.001204636	0	0.000683421	0.000933853	0.000903384	0	0.000421555	0.000443812
prot_000000001749	0.00066782	0.000661791	0.00066896	0.000595703	0.000604019	0.000510838	3.83928E-05	0.000108244	0.000328021	0.000818129	0.000554181	0.000555128	0.000538067	0.000706065	0.000119134	0.000456849	0.000484944	0.000658333	0.000601187	0	0.000522484	0.000725805
prot_000000001750	0.000582323	0.000895239	0	0.000706719	0.000675297	0.000543384	0	0	0.000230963	0.000951184	0.000594747	0.000652323	0.000570499	0.001028956	0	0	0.000424332	0.000590452	0.000827498	0	0.000740674	0.00044535
prot_000000001751	0	0.000262247	0.000539565	0.000557711	0.000753154	0.000602215	0	0	0.000357955	0.001079032	0	0.000189492	0.000624066	0.000172626	0	0	0.000470643	0.000654892	0.000222929	0	0.000815218	0.000615238
prot_000000001752	0.000103896	0.000482523	0.000495054	0.000736995	0.000475711	0.000577779	0	0	0.000123623	0.000186678	0	0.000568997	0.000654954	0.000949127	0	0	0.000555194	0.000515029	0.001295413	0	0.00069357	0.000764785
prot_000000001753	0.000726926	0.000549076	0	0.000215475	0.000393978	0.000348702	0	0	0.000144158	0.000217687	0.000680567	0.00020274	0.000253732	0.000138521	0.000950975	0	0.000539513	0.00030029	0.000477029	0	0.000333026	6.37016E-05
prot_000000001754	0.000931315	0.000536885	0.00029584	0.00040772	0.000354813	0.000537349	7.8527E-05	0	9.85017E-05	0.000111558	0.000697537	0.000576159	0.000584993	0.000775894	0	0	0.000442373	0.000846388	0.000162975	0	0.000292568	0.00019587
prot_000000001755	0.000393504	0.000571106	0	0.000511432	0.000424514	0.000405462	0	0	0.000156073	0.000703503	0.000552613	0.000580219	0.000567501	0.000168716	0	0	0.000349587	0.000487664	0.000630722	0	0.000224057	0.0002069
prot_000000001756	0	0.000666253	0	0	0.000496011	8.03825E-05	0	0	0	0	0.001075281	0.000571052	0.000760922	0.000428426	0	0	0	0.001176054	0.000261417	0	0.000501215	0
prot_000000001757	0	0.001158572	0.002816632	0	0.000645238	0.001332866	0.015273686	0.012544696	0	0.006606361	0.007392051	0	0.001464333	0.004044226	0.036598067	0.006843387	0.008864081	0	0.000951874	0.054992353	0.003076169	0.000573795
prot_000000001758	0.000746801	0.001012468	0.000662923	0.000943669	0.00090313	0.00088295	0.000145425	0	0.000273625	0.000206595	0.001291776	0.000558335	0.000680144	0.000979726	0.001353776	0.000865231	0.000903207	0.000427482	0.000931852	0	0.000833034	0.000844263
